InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ZipCode,Married,ReturnRate,Age,Income,Work,Edcation
563246,85014B,RED RETROSPOT UMBRELLA,3,2021-08-15T10:57,5.95,13089,8022,1,0.13414087,92,36,11,1
563246,21248,DOOR HANGER  MUM + DADS ROOM,12,2021-08-15T10:57,1.45,13089,22151,0,0.165419491,74,128,10,3
563246,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2021-08-15T10:57,1.25,13089,20895,0,0.082219251,57,164,3,3
563246,21916,SET 12 RETRO WHITE CHALK STICKS,24,2021-08-15T10:57,0.42,13089,22030,1,0.192305242,94,104,4,2
563250,23322,LARGE WHITE HEART OF WICKER,6,2021-08-15T11:38,2.95,15624,22304,0,0,35,110,3,2
563252,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2021-08-15T11:59,1.25,17655,21228,1,0.319493713,43,135,3,1
563256,21411,GINGHAM HEART  DOORSTOP RED,3,2021-08-15T12:07,4.25,18143,21093,0,0,59,55,11,3
563256,23320,GIANT 50'S CHRISTMAS CRACKER,12,2021-08-15T12:07,2.89,18143,23229,0,0.232037691,35,132,1,2
563256,22130,PARTY CONE CHRISTMAS DECORATION ,12,2021-08-15T12:07,0.85,18143,22152,0,0,59,100,3,1
563262,23182,TOILET SIGN OCCUPIED OR VACANT,24,2021-08-15T12:44,0.83,15311,19128,1,0.895261566,86,156,6,2
563264,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2021-08-15T12:46,4.95,13720,22308,1,0.248990173,45,149,2,2
563350,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,2021-08-15T14:10,2.89,14498,21236,0,1,69,52,4,1
563350,23169,CLASSIC GLASS COOKIE JAR,1,2021-08-15T14:10,4.15,14498,18966,1,1.133333333,21,64,6,1
563358,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2021-08-15T14:51,2.55,17858,23229,1,0.292180846,73,100,8,1
563366,84817,DANISH ROSE DECORATIVE PLATE,6,2021-08-16T08:52,2.1,15373,19147,1,0,85,110,5,3
563369,22595,GINGHAM HEART DECORATION,12,2021-08-16T09:25,0.85,13394,8742,0,0,98,115,9,1
563369,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2021-08-16T09:25,0.29,13394,22306,1,0,68,74,1,1
563371,23206,LUNCH BAG APPLE DESIGN,10,2021-08-16T09:39,1.65,14006,20147,1,0,69,108,7,2
563376,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2021-08-16T10:36,1.65,15752,22102,0,0,59,73,1,3
563382,35597D,PINK/WHITE CHRISTMAS TREE 30CM,24,2021-08-16T10:50,0.38,18221,22101,1,0,28,138,7,1
563404,23344,JUMBO BAG 50'S CHRISTMAS ,10,2021-08-16T11:04,2.08,16303,19020,1,0,21,47,8,1
563404,22382,LUNCH BAG SPACEBOY DESIGN ,20,2021-08-16T11:04,1.65,16303,8619,1,0.043223605,43,52,8,2
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,2021-08-16T11:37,2.89,15140,22407,1,0.128226759,79,128,3,1
563427,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2021-08-16T11:40,1.65,16470,22207,0,0.047004945,71,160,6,3
563427,22544,MINI JIGSAW SPACEBOY,4,2021-08-16T11:40,0.42,16470,8210,0,0.230425056,27,154,11,2
563428,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2021-08-16T11:44,1.69,13159,21014,0,0,84,170,4,3
563432,85231G,ORANGE SCENTED SET/9 T-LIGHTS,3,2021-08-16T12:12,0.85,16713,21114,0,0,71,80,9,1
563434,23347,I LOVE LONDON BEAKER,12,2021-08-16T12:21,1.25,14057,22192,1,0,66,133,3,1
563434,22988,SOLDIERS EGG CUP ,12,2021-08-16T12:21,1.25,14057,8088,0,3.563636364,83,171,11,1
563439,23168,CLASSIC CAFE SUGAR DISPENSER,2,2021-08-16T13:05,3.29,NA,22102,1,0.182829283,55,80,5,3
563439,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2021-08-16T13:05,4.96,NA,8003,1,0,91,58,2,1
563439,20727,LUNCH BAG  BLACK SKULL.,19,2021-08-16T13:05,4.96,NA,8816,1,0.227674659,55,74,2,2
563442,22032,BOTANICAL LILY GREETING CARD,12,2021-08-16T13:25,0.42,17637,21037,0,0.02090784,83,118,10,3
563444,23013,GLASS APOTHECARY BOTTLE TONIC,1,2021-08-16T13:50,3.95,16033,20910,0,0.098880597,78,103,8,3
563444,22098,BOUDOIR SQUARE TISSUE BOX,2,2021-08-16T13:50,0.39,16033,20855,1,0.090082386,28,76,2,1
563444,85178,VICTORIAN SEWING KIT,4,2021-08-16T13:50,1.25,16033,20876,0,0,58,115,11,1
563448,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2021-08-16T14:28,4.95,15220,22308,0,0.155015798,47,58,3,3
563448,22585,PACK OF 6 BIRDY GIFT TAGS,12,2021-08-16T14:28,1.25,15220,22312,1,0,33,132,5,3
563448,21504,SKULLS GREETING CARD,12,2021-08-16T14:28,0.42,15220,18901,1,1,45,80,3,1
563454,22687,DOORMAT CHRISTMAS VILLAGE,2,2021-08-16T14:41,7.95,13305,8527,1,0.514768967,81,63,5,2
563477,20711,JUMBO BAG TOYS ,1,2021-08-16T15:39,2.08,17097,20904,1,0,29,155,1,2
563482,84997C,CHILDRENS CUTLERY POLKADOT BLUE,1,2021-08-16T15:54,4.15,17097,23229,1,1,56,146,11,1
563500,23078,ICE CREAM PEN LIP GLOSS ,24,2021-08-16T17:25,1.25,15856,21784,1,0,39,55,1,1
563502,23035,DRAWER KNOB CERAMIC IVORY,12,2021-08-17T08:50,1.45,12722,22030,0,0,70,129,9,2
563509,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2021-08-17T10:46,2.1,16092,8201,0,0.568281938,87,64,4,1
563518,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2021-08-17T10:56,3.75,12421,18901,0,0,90,46,4,3
563534,23163,REGENCY SUGAR TONGS,8,2021-08-17T11:37,2.49,14323,22031,0,0,70,112,11,2
563540,22551,PLASTERS IN TIN SPACEBOY,12,2021-08-17T12:04,1.65,12473,21144,1,0,42,126,7,2
563549,22485,SET OF 2 WOODEN MARKET CRATES,1,2021-08-17T12:34,24.96,NA,8057,1,0.630252101,86,86,8,2
563549,21733,RED HANGING HEART T-LIGHT HOLDER,3,2021-08-17T12:34,5.79,NA,20158,1,0.269158292,80,146,11,1
563549,71053,WHITE METAL LANTERN,4,2021-08-17T12:34,8.29,NA,19047,0,0,23,126,3,2
563550,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2021-08-17T12:50,4.15,14194,21228,1,0,27,85,9,1
563550,21915,RED  HARMONICA IN BOX ,12,2021-08-17T12:50,1.25,14194,8016,0,0.20016206,32,90,2,1
563552,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2021-08-17T13:06,8.95,17656,19002,1,0,21,163,6,3
563555,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2021-08-17T13:21,4.25,16755,22401,0,0,86,121,2,3
563557,22921,HERB MARKER CHIVES ,12,2021-08-17T13:33,0.65,15786,8081,1,0.325781694,99,94,3,3
563557,21671,RED SPOT CERAMIC DRAWER KNOB,24,2021-08-17T13:33,1.25,15786,21044,1,0.01306008,81,117,1,1
563557,22741,FUNKY DIVA PEN,48,2021-08-17T13:33,0.85,15786,21042,1,0.132292444,47,137,11,1
563558,23267,SET OF 4 SANTA PLACE SETTINGS,24,2021-08-17T13:40,1.25,14156,20854,1,0.171935663,31,129,8,3
563563,20971,PINK BLUE FELT CRAFT TRINKET BOX,576,2021-08-17T14:03,1.06,16029,20170,0,0,32,78,6,3
563566,22608,PENS ASSORTED FUNKY JEWELED ,36,2021-08-17T14:25,0.19,13655,22003,0,0,74,77,7,1
563567,47559B,TEA TIME OVEN GLOVE,10,2021-08-17T14:44,1.25,13004,20187,1,0.154355916,40,97,10,3
563569,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2021-08-17T14:47,3.75,18257,21122,0,0.565819861,45,85,5,2
563571,15056BL,EDWARDIAN PARASOL BLACK,1,2021-08-17T14:58,5.95,15541,21784,0,0,81,125,2,2
563572,21137,BLACK RECORD COVER FRAME,1,2021-08-17T15:00,3.75,16734,21136,0,0,67,147,3,2
563576,22894,TABLECLOTH RED APPLES DESIGN ,6,2021-08-17T15:06,9.95,12748,20876,1,0,89,66,3,1
563580,22544,MINI JIGSAW SPACEBOY,1,2021-08-17T15:53,0.42,16706,20906,0,1,30,142,3,1
563584,22507,MEMO BOARD RETROSPOT  DESIGN,4,2021-08-17T16:48,4.95,15122,8057,1,0,76,76,6,1
563585,21832,CHOCOLATE CALCULATOR,1,2021-08-17T17:01,1.65,17070,22602,0,0,60,97,6,3
563590,22960,JAM MAKING SET WITH JARS,230,2021-08-17T20:02,4.6,17450,20147,1,0.330998071,51,149,9,1
563590,22989,SET 2 PANTRY DESIGN TEA TOWELS,360,2021-08-17T20:02,3.28,17450,19111,0,0,86,93,3,3
563613,22629,SPACEBOY LUNCH BOX ,12,2021-08-18T08:49,1.95,12688,19047,0,0,73,121,1,1
563613,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2021-08-18T08:49,2.55,12688,8205,0,0.102827764,38,58,10,1
563613,21578,WOODLAND DESIGN  COTTON TOTE BAG,60,2021-08-18T08:49,2.25,12688,20186,0,0,94,47,10,2
563614,23360,SET 8 CANDLES VINTAGE DOILY,144,2021-08-18T08:51,1.65,12415,20866,1,0,92,37,2,2
563620,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2021-08-18T10:06,2.08,13014,21131,1,0,40,64,6,1
563622,22120,WELCOME  WOODEN BLOCK LETTERS,3,2021-08-18T10:21,9.95,15189,20904,0,0.581395349,79,158,10,1
563638,16008,SMALL FOLDING SCISSOR(POINTED EDGE),72,2021-08-18T10:36,0.12,15311,19136,0,0,60,64,6,2
563662,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2021-08-18T11:40,1.65,12729,20016,0,0,61,138,11,1
563680,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2021-08-18T12:06,1.45,18272,22206,1,0.097378277,30,89,10,2
563691,82578,KITCHEN METAL SIGN,25,2021-08-18T12:53,0.55,13668,22314,0,0,73,109,7,2
563706,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2021-08-18T14:48,1.25,14189,19047,0,0,58,117,7,1
563709,23135,SMALL ZINC HEART WALL ORGANISER,1,2021-08-18T15:17,5.75,15472,19067,0,1,48,158,2,1
563709,23129,HEART SHAPED HOLLY WREATH,4,2021-08-18T15:17,4.15,15472,22003,1,0,48,138,7,1
563714,22138,BAKING SET 9 PIECE RETROSPOT ,3,2021-08-18T15:51,4.95,14565,8109,1,0.297004569,90,110,11,1
563717,23291,DOLLY GIRL CHILDRENS CUP,3,2021-08-18T16:16,1.25,NA,22046,0,0.101327519,32,174,9,1
563722,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2021-08-18T16:32,1.65,17720,21286,0,0,76,158,2,2
563723,23209,LUNCH BAG VINTAGE DOILY ,10,2021-08-18T16:43,1.65,13319,21227,1,0.058742902,49,108,5,1
563723,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2021-08-18T16:43,1.25,13319,23229,1,0.219066937,85,133,7,1
563734,85015,SET OF 12  VINTAGE POSTCARD SET,1,2021-08-18T18:11,0.65,14064,20016,0,0,30,54,4,1
563739,22383,LUNCH BAG SUKI DESIGN ,1,2021-08-18T20:05,1.65,17750,20895,0,0,41,137,1,2
563739,22380,TOY TIDY SPACEBOY  ,2,2021-08-18T20:05,2.1,17750,8244,1,0,76,163,7,1
563741,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2021-08-19T08:57,1.65,14759,21146,1,0,48,165,4,3
563741,21844,RED RETROSPOT MUG,12,2021-08-19T08:57,2.95,14759,22181,1,0.031460781,28,173,2,1
563745,21636,MADRAS NOTEBOOK MEDIUM,12,2021-08-19T09:38,0.75,15159,21012,1,0,52,59,7,3
563764,22208,WOOD STAMP SET THANK YOU,1,2021-08-19T11:15,0.83,14606,21093,1,0.06585613,31,89,10,3
563830,22609,PENS ASSORTED SPACEBALL,36,2021-08-19T12:20,0.19,16638,19087,1,0,45,78,5,3
563840,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2021-08-19T13:33,1.65,14712,8691,0,0,85,109,2,2
563840,84993A,75 GREEN PETIT FOUR CASES,24,2021-08-19T13:33,0.42,14712,20882,0,0.503164557,82,67,8,3
563840,23166,MEDIUM CERAMIC TOP STORAGE JAR,24,2021-08-19T13:33,1.25,14712,20008,0,0,47,64,2,3
563842,48187,DOORMAT NEW ENGLAND,2,2021-08-19T13:54,7.95,13871,22101,0,0.5,48,39,5,3
563844,20838,FRENCH LATTICE CUSHION COVER ,12,2021-08-19T14:04,0.85,17725,23185,1,0,24,109,9,3
563848,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2021-08-19T14:57,2.1,14911,20176,1,0,97,36,10,1
563854,20979,36 PENCILS TUBE RED RETROSPOT,16,2021-08-19T15:24,1.25,12364,20190,0,0.151474786,48,152,4,2
563854,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2021-08-19T15:24,0.55,12364,21015,1,0.027636577,64,81,6,1
563858,71053,WHITE METAL LANTERN,4,2021-08-19T16:04,3.75,18170,8210,1,0,46,100,9,2
563890,23082,SET 6 PAPER TABLE LANTERN HEARTS ,8,2021-08-19T16:34,3.75,15862,22003,0,0,36,35,4,3
563909,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2021-08-21T12:36,0.85,15701,20832,1,0.071376548,84,89,7,3
563909,23321,SMALL WHITE HEART OF WICKER,4,2021-08-21T12:36,1.65,15701,8002,0,0,85,113,8,3
563909,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2021-08-21T12:36,0.29,15701,21204,0,0,94,97,10,2
563912,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2021-08-21T12:58,4.15,17675,21146,0,0,49,71,8,1
563914,POST,POSTAGE,2,2021-08-21T13:18,18,12518,21157,1,0.171510243,97,137,6,3
563914,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2021-08-21T13:18,2.95,12518,20906,0,0.259475219,32,96,7,3
563917,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,2,2021-08-21T13:46,1.65,14572,8753,0,0.342507645,47,95,4,3
563917,23347,I LOVE LONDON BEAKER,2,2021-08-21T13:46,1.25,14572,20141,1,0,29,56,5,3
563920,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2021-08-21T14:00,1.25,16407,22182,0,0.018609372,68,147,8,2
563923,51014C,"FEATHER PEN,COAL BLACK",96,2021-08-21T14:19,0.39,14460,20016,0,0,33,173,2,2
563924,21363,HOME SMALL WOOD LETTERS,1,2021-08-21T14:32,4.95,15984,8053,1,0.179254784,82,78,9,3
563924,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2021-08-21T14:32,1.65,15984,22201,1,0,86,129,7,1
563924,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,2021-08-21T14:32,4.95,15984,8054,1,0.31949486,84,59,6,1
563926,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2021-08-21T14:42,4.95,12553,19096,0,0,48,112,9,2
563927,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2021-08-21T15:01,0.83,14013,8759,0,0.170973534,55,166,10,1
563928,22835,HOT WATER BOTTLE I AM SO POORLY,1,2021-08-21T15:17,4.65,17059,19047,1,0.194528753,85,122,5,3
563928,22585,PACK OF 6 BIRDY GIFT TAGS,8,2021-08-21T15:17,1.25,17059,20740,1,0.948586118,77,84,9,2
563931,23172,REGENCY TEA PLATE PINK,12,2021-08-21T15:49,1.65,14895,21146,1,0,89,49,8,2
563931,23171,REGENCY TEA PLATE GREEN ,12,2021-08-21T15:49,1.65,14895,19027,1,0.091597346,47,102,10,1
563935,22106,MIRROR MOSAIC HURRICANE LAMP ,1,2021-08-21T16:24,6.75,15547,7728,0,0.5,40,97,2,1
563935,84992,72 SWEETHEART FAIRY CAKE CASES,2,2021-08-21T16:24,0.55,15547,21044,0,0,88,80,8,3
563940,23209,LUNCH BAG VINTAGE DOILY ,10,2021-08-22T09:30,1.65,17416,20853,1,0,36,76,4,2
563944,23343,JUMBO BAG VINTAGE CHRISTMAS ,20,2021-08-22T10:08,2.08,17581,8873,0,0,95,159,10,2
563944,23203,JUMBO BAG VINTAGE DOILY ,40,2021-08-22T10:08,2.08,17581,23113,1,0.211497266,26,155,3,1
563952,22992,REVOLVER WOODEN RULER ,10,2021-08-22T10:44,1.95,15572,18940,1,0,53,40,11,1
563954,22488,NATURAL SLATE RECTANGLE CHALKBOARD,24,2021-08-22T10:59,1.65,16652,21209,0,0,26,82,9,3
564034,22469,HEART OF WICKER SMALL,12,2021-08-22T12:22,1.65,12935,21075,1,0,76,153,8,3
564039,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2021-08-22T12:40,1.65,12645,20164,0,0,73,71,4,1
564039,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2021-08-22T12:40,0.42,12645,19067,0,0,78,129,8,2
564042,82551,LAUNDRY 15C METAL SIGN,1,2021-08-22T12:52,1.45,15443,23229,0,0,67,70,4,2
564043,20984,12 PENCILS TALL TUBE POSY,24,2021-08-22T12:55,0.29,14414,20912,0,0.268489631,21,157,5,1
564049,23288,GREEN VINTAGE SPOT BEAKER,2,2021-08-22T13:30,0.85,17585,20147,0,0,55,102,8,2
564050,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2021-08-22T13:32,0.55,17160,20782,1,0.189910979,66,58,9,3
564051,21833,CAMOUFLAGE LED TORCH,12,2021-08-22T13:32,1.69,14265,22205,0,0,80,76,3,1
564052,20727,LUNCH BAG  BLACK SKULL.,1,2021-08-22T13:40,1.65,15033,21774,0,0.318681319,59,152,4,1
564058,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,2021-08-22T14:23,1.65,17676,22308,1,0.114228457,56,115,5,2
564060,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2021-08-22T14:37,4.95,17073,22203,1,0.65694291,34,63,6,1
564061,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2021-08-22T14:38,1.25,14505,8330,0,0,90,108,4,2
564061,21871,SAVE THE PLANET MUG,6,2021-08-22T14:38,1.25,14505,19038,1,0.716332378,89,78,8,2
564061,22383,LUNCH BAG SUKI DESIGN ,6,2021-08-22T14:38,1.65,14505,7728,0,0,97,140,9,2
564062,21628,TRIANGULAR POUFFE VINTAGE ,6,2021-08-22T14:41,14.95,17706,22204,0,0,38,93,11,3
564065,23298,SPOTTY BUNTING,6,2021-08-22T15:05,4.95,15150,21234,1,0,34,82,5,1
564065,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2021-08-22T15:05,2.08,15150,22901,0,0,99,61,7,3
564066,23290,SPACEBOY CHILDRENS BOWL,8,2021-08-22T15:05,1.25,17703,8071,0,0.168022997,93,74,6,3
564079,85099B,JUMBO BAG RED RETROSPOT,10,2021-08-22T15:55,2.08,12627,21230,0,0.52672956,81,68,9,3
564087,20674,GREEN POLKADOT BOWL,16,2021-08-23T09:38,1.25,NA,18901,1,0,87,152,6,3
564087,21788,KIDS RAIN MAC BLUE,24,2021-08-23T09:38,0.85,NA,21144,0,0.154085603,50,84,2,1
564090,23296,SET OF 6 TEA TIME BAKING CASES,8,2021-08-23T09:53,1.25,17041,19067,1,0.353720713,79,150,8,3
564093,23080,RED METAL BOX TOP SECRET,2,2021-08-23T10:29,8.25,14930,21074,1,0,62,149,1,1
564137,21755,LOVE BUILDING BLOCK WORD,6,2021-08-23T11:30,5.95,15722,21030,0,0,96,102,9,1
564140,22037,ROBOT BIRTHDAY CARD,12,2021-08-23T11:47,0.42,12621,8080,0,0,72,74,7,1
564140,22705,WRAP GREEN PEARS ,25,2021-08-23T11:47,0.42,12621,19006,1,0,70,37,6,2
564141,23207,LUNCH BAG ALPHABET DESIGN,1,2021-08-23T11:47,1.65,17841,21042,0,0.444096951,40,96,1,3
564141,22727,ALARM CLOCK BAKELIKE RED ,2,2021-08-23T11:47,3.75,17841,20191,0,0,76,139,7,2
564141,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2021-08-23T11:47,1.25,17841,20832,1,0.488718229,92,83,9,2
564141,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2021-08-23T11:47,4.95,17841,20121,0,0,51,73,10,3
564147,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2021-08-23T12:21,1.25,14004,22181,0,0,65,118,8,3
564150,21535,RED RETROSPOT SMALL MILK JUG,6,2021-08-23T12:30,2.55,14936,22602,1,0.192893401,37,52,6,3
564159,22382,LUNCH BAG SPACEBOY DESIGN ,10,2021-08-23T12:43,1.65,12593,21093,1,0.155418757,21,91,5,2
564162,22668,PINK BABY BUNTING,5,2021-08-23T13:27,2.95,13481,23185,1,0,72,108,2,2
564168,22295,HEART FILIGREE DOVE LARGE,3,2021-08-23T13:51,1.65,16794,22202,1,0.173301467,89,128,3,1
564170,79066K,RETRO MOD TRAY,10,2021-08-23T13:59,0.85,17696,8016,1,0,82,56,9,3
564172,22697,GREEN REGENCY TEACUP AND SAUCER,2,2021-08-23T14:19,2.95,16033,21136,0,0.417234511,56,50,5,3
564181,23122,PARTY CHARMS 50 PIECES,12,2021-08-23T14:53,0.83,13862,22310,1,0.024369171,84,60,7,3
564186,23111,PARISIENNE SEWING BOX,1,2021-08-23T15:20,12.5,15755,19006,0,0,68,164,4,3
564186,23212,HEART WREATH DECORATION WITH BELL,12,2021-08-23T15:20,1.25,15755,23233,0,0.200098449,98,105,6,2
564187,21931,JUMBO STORAGE BAG SUKI,3,2021-08-23T15:24,2.08,15005,21044,1,0.52129427,25,101,6,1
564188,22694,WICKER STAR ,2,2021-08-23T15:33,2.1,13140,19038,0,0,60,36,8,1
564190,23203,JUMBO BAG VINTAGE DOILY ,10,2021-08-23T16:01,2.08,16143,21046,0,0,57,53,11,3
564191,85204,HANGING WOOD AND FELT FLOWER,1,2021-08-23T16:16,0.12,17315,19128,0,0.08678501,91,60,8,1
564198,23249,VINTAGE RED ENAMEL TRIM PLATE,6,2021-08-23T17:18,1.65,14418,22124,1,0,27,113,9,3
564199,23207,LUNCH BAG ALPHABET DESIGN,3,2021-08-23T17:31,1.65,13263,20112,1,0,61,41,5,3
564202,85099F,JUMBO BAG STRAWBERRY,20,2021-08-24T08:27,2.08,16342,21030,0,0,66,115,1,3
564216,21094,SET/6 RED SPOTTY PAPER PLATES,12,2021-08-24T09:23,0.85,12642,20854,1,0.593698527,98,113,4,3
564220,20684,,1,2021-08-24T09:34,1,NA,21403,0,0,37,147,7,1
564221,22422,TOOTHPASTE TUBE PEN,1,2021-08-24T09:36,1.25,NA,18940,1,0,21,118,2,1
564221,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2021-08-24T09:36,4.13,NA,22015,0,0.029901356,40,119,11,2
564221,21935,SUKI  SHOULDER BAG,12,2021-08-24T09:36,4.13,NA,24060,1,0.200556382,41,158,1,1
564226,POST,POSTAGE,2,2021-08-24T10:13,18,12523,20815,0,0,61,39,4,1
564227,21539,RED RETROSPOT BUTTER DISH,6,2021-08-24T10:19,4.95,15249,20912,1,0,53,90,1,3
564230,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2021-08-24T10:22,3.29,NA,20171,1,0.543330601,71,48,11,2
564230,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3,2021-08-24T10:22,6.63,NA,22315,1,0.063104979,92,37,8,1
564230,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2021-08-24T10:22,2.46,NA,21114,1,0.247086247,64,154,10,1
564248,21733,RED HANGING HEART T-LIGHT HOLDER,32,2021-08-24T10:37,2.55,13798,21212,0,0.0537514,67,49,3,1
564300,22030,SWALLOWS GREETING CARD,12,2021-08-24T11:31,0.42,16723,19103,1,0,98,122,4,3
564303,22551,PLASTERS IN TIN SPACEBOY,12,2021-08-24T12:04,1.65,16042,20901,0,0,50,42,8,1
564304,22776,SWEETHEART CAKESTAND 3 TIER,1,2021-08-24T12:11,9.95,14527,21157,1,0.185055048,45,48,8,1
564305,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2021-08-24T12:20,3.25,14875,19128,1,0.658244681,74,63,6,1
564305,23094,LE GRAND TRAY CHIC SET,6,2021-08-24T12:20,12.5,14875,22903,1,0,95,143,7,1
564307,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2021-08-24T12:32,4.95,17865,22101,0,0.049652936,32,115,2,3
564308,22563,HAPPY STENCIL CRAFT,12,2021-08-24T12:36,1.25,13901,8330,1,0,61,85,7,2
564319,23324,RUSTIC STRAWBERRY JAM POT LARGE ,1,2021-08-24T13:18,2.08,15059,8087,1,0,77,147,11,3
564319,23342,MINT DINER WALL CLOCK,1,2021-08-24T13:18,8.5,15059,8721,0,1.09039548,54,95,10,2
564323,85099F,JUMBO BAG STRAWBERRY,100,2021-08-24T13:24,1.75,13694,8724,1,0.158936101,96,172,10,2
564324,22116,METAL SIGN HIS DINNER IS SERVED,48,2021-08-24T13:26,0.79,13694,8034,0,0.034561041,86,74,1,1
564326,62018,SOMBRERO ,46,2021-08-24T13:30,1.95,17256,8012,1,0.26007326,95,99,7,2
564342,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2021-08-24T14:53,0.42,16340,8742,1,0,23,158,4,1
564342,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2021-08-24T14:53,0.42,16340,23229,0,0.096463023,82,81,6,3
564346,23347,I LOVE LONDON BEAKER,4,2021-08-24T14:54,1.25,15727,20110,1,0,85,108,3,2
564350,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2021-08-24T14:57,2.95,14401,20136,0,0,29,102,11,1
564355,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2021-08-24T15:12,0.85,13507,20708,0,0,40,62,11,2
564355,16156S,WRAP PINK FAIRY CAKES ,25,2021-08-24T15:12,0.42,13507,22901,1,0.219226643,53,44,3,1
564356,22678,FRENCH BLUE METAL DOOR SIGN 3,8,2021-08-24T15:47,1.25,13969,18966,0,0.45468278,63,128,8,1
564357,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2021-08-24T15:51,2.1,14973,22015,0,0,48,123,1,1
564365,23298,SPOTTY BUNTING,3,2021-08-24T16:46,4.95,NA,19067,0,0,64,102,9,2
564378,22214,CANDLE PLATE LACE WHITE,6,2021-08-25T10:26,2.55,12417,8060,0,0,32,65,5,3
564432,22138,BAKING SET 9 PIECE RETROSPOT ,3,2021-08-25T11:40,4.95,13517,20180,1,0,36,58,8,3
564433,23298,SPOTTY BUNTING,3,2021-08-25T11:46,4.95,16503,21228,1,0.154946798,71,68,6,1
564434,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,2021-08-25T11:59,0.85,14687,20170,0,0,57,138,11,1
564436,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2021-08-25T12:06,4.95,17841,22066,1,0.350723534,89,56,1,2
564436,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2021-08-25T12:06,0.85,17841,20164,1,0,49,162,9,1
564474,22426,ENAMEL WASH BOWL CREAM,4,2021-08-25T12:46,3.75,14180,20120,0,0,85,145,3,2
564476,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2021-08-25T12:57,1.65,12610,21136,1,0,38,102,3,3
